FlagshipSocialNetwork,IN_NumOfAccounts,"Instagram URL","Instagram Followers",IG_Total_Posts
tiktok,1,https://instagram.com/heather.honey3,12466,35
tiktok,1,https://instagram.com/slayjmua,18544,434
tiktok,1,https://instagram.com/dayneo,14236,107
tiktok,1,https://instagram.com/kaylieabell,14186,56
facebook,1,https://instagram.com/caseyjamesofficial,20092,509
tiktok,1,https://instagram.com/lahni_iree,16579,64
tiktok,1,https://instagram.com/bkulakowski,11726,104
facebook,1,https://instagram.com/ericgreitens,25951,463
tiktok,1,https://instagram.com/parkerrichardson,39072,13
tiktok,1,https://instagram.com/cameronndoan,15796,511
youtube,1,https://instagram.com/forneverworld_,14257,4
youtube,1,https://instagram.com/3d.machines,22060,148
tiktok,1,https://instagram.com/pmbata,37504,63
tiktok,1,https://instagram.com/josephdubaymusic,23867,1153
facebook,1,https://instagram.com/wendydavistexas,32587,348
tiktok,1,https://instagram.com/landon.kalin,11182,39
youtube,1,https://instagram.com/shake4ndbake,13935,18
facebook,1,https://instagram.com/jaytowers,41907,2307
facebook,1,https://instagram.com/torimckool,25977,351
youtube,1,https://instagram.com/thechiconthecheap,41044,57
tiktok,1,https://instagram.com/emilymunyak,17717,131
tiktok,1,https://instagram.com/cadensailaway,22807,200
tiktok,1,https://instagram.com/evanrudolph_,38730,6
tiktok,1,https://instagram.com/hannahwise123,41765,161
tiktok,1,https://instagram.com/sebastian_wolfgram,20539,17
tiktok,1,https://instagram.com/kindofaquad,33242,1407
tiktok,1,https://instagram.com/thqcc,31181,18
tiktok,1,https://instagram.com/gflint2,23587,47
facebook,1,https://instagram.com/carman_licciardello,35051,571
youtube,1,https://instagram.com/officialmrbeard,45997,242
tiktok,1,https://instagram.com/sw.delayne,36849,255
youtube,1,https://instagram.com/nygiantscentral,25344,2703
youtube,1,https://instagram.com/brandeybailey,46083,4631
tiktok,1,https://instagram.com/emily.kirschner,28971,44
facebook,1,https://instagram.com/kenburnspbs,26351,345
youtube,1,https://instagram.com/hunteravallone,38074,283
tiktok,1,https://instagram.com/lindseysznn,12756,178
tiktok,1,https://instagram.com/brandinshane.music,15861,26
tiktok,1,https://instagram.com/thor.gainz94,38062,585
tiktok,1,https://instagram.com/ryan.sk8s,18740,137
youtube,1,https://instagram.com/krystaln_23,23323,2960
tiktok,1,https://instagram.com/chyannekai,23323,384
tiktok,1,https://instagram.com/alejandrolema_,25837,32
youtube,1,https://instagram.com/julie_borowski,20055,800
tiktok,1,https://instagram.com/lyrik.sadira,43781,85
tiktok,1,https://instagram.com/illuminatiskodi,26643,242
tiktok,1,https://instagram.com/kylie.zielinski,13256,62
tiktok,1,https://instagram.com/kittentheband,30760,144
tiktok,1,https://instagram.com/iambrattyb,39107,575
tiktok,1,https://instagram.com/jamiemathiss,39006,185
youtube,1,https://instagram.com/nottheexpertyt,12566,29
tiktok,1,https://instagram.com/wyattgregory__77,11362,72
tiktok,1,https://instagram.com/ohthatsitalia,20745,34
tiktok,1,https://instagram.com/akuatherockstar,24890,196
youtube,1,https://instagram.com/stlbluesviews,32832,3910
youtube,1,https://instagram.com/infernoomni,12698,129
tiktok,1,https://instagram.com/gabek1ng,41740,195
tiktok,1,https://instagram.com/sebastian.lga,25765,32
facebook,1,https://instagram.com/garrettscottnichols,25351,140
youtube,1,https://instagram.com/galsonthegopodcast,41145,617
tiktok,1,https://instagram.com/kennn.yy,11358,124
tiktok,1,https://instagram.com/stoud_,17661,43
tiktok,1,https://instagram.com/bryanmntz,40779,136
tiktok,1,https://instagram.com/a.rriah,37802,6
facebook,1,https://instagram.com/latashaleesing,38531,33
tiktok,1,https://instagram.com/courtneygovan,16654,817
tiktok,1,https://instagram.com/slunterella,49356,6
